User_ID,Cust_name,Course_ID,Course_Name,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Course_Category,Orders,Amount
9903480,Customer_1118,C00001,Data Science,M,18-25,46,1,Texas,Southern,Self-Employed,Technology,2,419.46
1822929,Customer_1119,C00001,Data Science,M,46-55,35,1,Florida,Central,Student,Arts,2,413.06
1558035,Customer_1120,C00000,Web Development,M,36-45,24,1,New York,Southern,Retired,Arts,2,68.91
2839786,Customer_1121,C00002,Digital Marketing,M,26-35,43,0,Asia,Northern,Student,Arts,4,134.41
7765447,Customer_1122,C00000,Web Development,F,55+,51,0,Texas,Western,Self-Employed,Technology,4,100.7
6287739,Customer_1123,C00002,Web Development,F,55+,49,0,Texas,Eastern,Professional,Technology,3,165.59
1626816,Customer_1124,C00003,Data Science,M,36-45,48,1,California,Western,Self-Employed,Technology,1,179.51
4526134,Customer_1125,C00003,Web Development,M,0-17,41,1,Texas,Western,Professional,Technology,4,132.03
8005877,Customer_1126,C00002,Data Science,F,26-35,29,1,Illinois,Northern,Self-Employed,Business,1,364.64
7194094,Customer_1127,C00002,Web Development,F,18-25,20,1,Illinois,Northern,Retired,Business,3,228.25
2834092,Customer_1128,C00003,Graphic Design,M,18-25,35,1,Asia,Central,Unemployed,Technology,4,73.96
5726535,Customer_1129,C00004,Digital Marketing,F,55+,48,1,Florida,Central,Self-Employed,Technology,4,236.23
3518434,Customer_1130,C00003,Graphic Design,F,0-17,18,0,Texas,Northern,Unemployed,Business,1,418.17
9149575,Customer_1131,C00002,Digital Marketing,F,55+,48,0,New York,Southern,Retired,Technology,3,174.83
